timestamp,X,Y,Z
1568654745365,7.984663,-0.214281,-19.219454
1568654745375,8.440758,-1.295263,-17.369934
1568654745384,8.644265,-2.958036,-15.370775
1568654745393,8.204929,-4.946421,-13.144167
1568654745403,7.422025,-6.455965,-10.439917
1568654745413,7.037756,-7.717709,-7.509414
1568654745423,7.152678,-8.716091,-4.493917
1568654745432,6.872556,-9.759963,-1.167173
1568654745441,5.886145,-10.284293,2.668338
1568654745450,4.317943,-10.633847,7.314286
1568654745460,2.449268,-10.448297,12.332533
1568654745469,0.963666,-9.612720,17.204733
1568654745478,0.547075,-8.325836,20.772095
1568654745488,0.920571,-7.165846,23.014263
1568654745497,1.229423,-6.635530,24.381353
1568654745507,0.414197,-6.463148,25.317486
1568654745517,-1.137246,-6.530185,25.870546
1568654745526,-2.731784,-6.695385,26.956316
1568654745535,-3.995923,-6.993463,28.281507
1568654745545,-4.821922,-7.137115,29.233202
1568654745555,-5.006276,-7.128736,29.434317
1568654745564,-4.255693,-6.836643,28.896818
1568654745573,-2.772485,-6.192603,28.001387
1568654745582,-1.136049,-5.861006,26.849775
1568654745592,0.175974,-5.870583,25.226505
1568654745601,1.325191,-6.048951,23.099258
1568654745610,2.419341,-6.481104,20.701466
1568654745620,3.503914,-6.866570,17.806875
1568654745629,4.600459,-7.216124,14.403518
1568654745639,5.694609,-7.266402,11.099519
1568654745648,6.859388,-7.100005,7.836222
1568654745658,8.062474,-6.927623,5.073313
1568654745667,9.162610,-6.491878,3.458424
1568654745677,10.093954,-6.842628,2.197877
1568654745686,10.262746,-7.564480,0.319626
1568654745696,10.103531,-8.239645,-2.977190
1568654745706,9.828198,-8.846576,-7.340622
1568654745715,9.441534,-8.863335,-12.546814
1568654745724,8.998607,-8.080431,-18.200722
1568654745734,8.503007,-6.924031,-23.180660
1568654745743,8.147469,-5.528212,-26.592398
1568654745753,7.813477,-4.645948,-29.009344
1568654745763,6.233304,-4.661511,-31.301792
1568654745773,3.627216,-4.763264,-34.217930
1568654745782,1.189918,-4.375403,-36.719872
1568654745792,-0.254982,-3.797204,-37.970840
1568654745801,-0.452504,-3.077746,-38.212658
1568654745811,0.189142,-2.444480,-36.590584
1568654745820,1.142034,-1.808819,-34.592625
1568654745830,2.412158,-1.288081,-33.078289
1568654745839,3.810372,-1.209072,-31.352072
1568654745849,5.153519,-1.474828,-28.623878
1568654745859,6.543353,-1.968034,-25.216928
1568654745868,7.669825,-3.008314,-21.817163
1568654745878,7.815871,-4.212598,-18.813637
1568654745887,7.928399,-5.197812,-15.903484
1568654745897,8.567651,-6.030994,-13.181277
1568654745906,9.655815,-6.806715,-10.585963
1568654745915,10.504560,-7.662642,-7.700950
1568654745924,10.506954,-8.767567,-4.819528
1568654745934,9.653421,-10.140641,-1.875857
1568654745944,7.480683,-11.713632,1.277307
1568654745954,4.478354,-12.680889,5.177461
1568654745963,1.332373,-12.692861,9.451111
1568654745973,-1.179144,-11.954249,13.484144
1568654745983,-2.498349,-10.687716,16.692375
1568654745993,-2.462436,-9.169792,18.081011
1568654746003,-1.835156,-7.703344,18.273745
1568654746012,-1.156399,-6.846220,18.825607
1568654746022,-1.003170,-6.642713,20.378248
1568654746032,-1.575385,-7.151481,22.521059
1568654746041,-2.770091,-7.765593,24.926033
1568654746051,-4.310760,-8.573636,26.861746
1568654746061,-6.106411,-9.546879,28.208485
1568654746070,-7.687782,-10.382456,28.797459
1568654746080,-8.568848,-10.764331,28.669369
1568654746090,-8.668207,-10.596737,27.941530
1568654746099,-7.830236,-9.994595,26.689363
1568654746109,-6.451177,-9.245210,25.091234
1568654746118,-4.993108,-8.637083,23.100454
1568654746127,-3.526659,-8.360553,20.750546
1568654746137,-2.252944,-8.183381,18.739416
1568654746146,-1.126472,-8.462306,17.217901
1568654746155,-0.193930,-8.944737,16.045940
1568654746165,1.055843,-9.736021,14.696807
1568654746174,2.466028,-10.421960,12.635400
1568654746183,4.103662,-10.676943,9.742006
1568654746193,6.289568,-10.378864,6.351817
1568654746202,6.289568,-10.378864,6.351817
1568654746211,8.549694,-9.986216,3.203442
1568654746221,10.152613,-9.709685,0.318429
1568654746231,11.038467,-9.646238,-2.481590
1568654746241,10.941502,-9.992201,-5.049371
1568654746250,9.635465,-10.666168,-7.674613
1568654746260,7.636306,-11.583148,-10.991780
1568654746270,5.402516,-11.890802,-14.867992
1568654746280,3.472790,-11.444284,-19.145233
1568654746290,2.345121,-10.438720,-23.039402
1568654746299,1.988384,-9.188946,-25.925613
1568654746309,2.066196,-8.221688,-27.631481
1568654746318,1.638831,-7.899669,-28.361713
1568654746328,-0.275333,-8.374918,-28.905197
1568654746338,-3.592500,-8.972271,-29.412767
1568654746347,-7.150283,-9.732430,-30.018501
1568654746357,-9.909601,-9.779117,-30.503326
1568654746367,-10.933122,-9.290700,-30.447063
1568654746376,-10.460267,-8.525752,-29.983786
1568654746386,-9.003395,-7.630321,-29.889214
1568654746395,-6.918046,-6.775591,-30.074764
1568654746404,-4.577713,-6.078878,-29.697678
1568654746413,-2.377442,-5.771223,-28.514942
1568654746422,-0.468066,-5.702989,-26.527756
1568654746432,1.209072,-5.829881,-24.204182
1568654746441,2.685097,-6.198588,-21.953632
1568654746451,4.049792,-6.507440,-19.580978
1568654746460,5.316325,-6.892907,-17.548302
1568654746469,6.435614,-7.535750,-15.751453
1568654746479,7.387310,-8.206126,-13.577518
1568654746488,7.948750,-9.078813,-11.678916
1568654746497,8.237251,-10.126276,-9.756371
1568654746507,8.395268,-11.054029,-7.253234
1568654746517,8.486248,-11.859678,-4.477157
1568654746527,8.258799,-12.822147,-1.492785
1568654746536,7.322666,-13.374011,2.351106
1568654746545,5.379771,-13.886370,6.889316
1568654746554,2.975993,-13.992912,11.150994
1568654746563,0.520739,-13.673285,15.023616
1568654746573,-1.824382,-13.378799,19.185936
1568654746582,-2.813187,-12.891579,23.369802
1568654746592,-1.802834,-11.968615,27.900829
1568654746602,-0.135272,-11.196485,32.042797
1568654746611,0.511162,-11.127052,34.513615
1568654746621,-0.614113,-11.762712,35.075054
1568654746631,-3.195062,-12.595895,34.413059
1568654746641,-5.940014,-12.963405,33.026814
1568654746650,-7.858967,-12.688072,31.162930
1568654746660,-8.094796,-11.678916,28.852524
1568654746669,-6.958747,-10.291476,26.040535
1568654746679,-5.207389,-8.974665,23.212982
1568654746688,-2.968810,-8.267179,20.821175
1568654746698,-0.867898,-7.765593,18.933348
1568654746708,0.966060,-7.708132,16.976088
1568654746718,2.621651,-7.949947,14.535198
1568654746727,4.115633,-7.996634,11.936293
1568654746736,5.529409,-8.163031,9.348161
1568654746746,6.892907,-7.999028,7.586028
1568654746756,8.146272,-7.841011,6.341043
1568654746765,9.288305,-8.038532,4.751293
1568654746774,10.573992,-8.457518,1.910573
1568654746783,11.281479,-9.181764,-1.713051
1568654746793,10.863690,-10.024523,-5.165490
1568654746802,9.297882,-11.183316,-8.098388
1568654746812,6.989872,-12.225991,-10.718841
1568654746821,4.224569,-13.006501,-13.606248
1568654746830,1.323994,-13.394361,-17.004818
1568654746839,-1.741782,-13.459004,-21.663935
1568654746849,-4.317943,-12.988544,-26.890476
1568654746858,-5.683835,-12.125435,-31.508892
1568654746868,-6.285976,-11.475409,-34.033577
1568654746877,-7.042544,-11.003751,-34.161667
1568654746887,-8.192958,-11.079168,-32.929852
1568654746897,-10.169372,-11.267113,-31.113848
1568654746907,-12.023681,-11.122264,-29.381643
1568654746916,-13.079524,-10.611102,-27.908012
1568654746925,-12.822147,-9.849746,-27.104757
1568654746934,-11.222820,-8.705317,-26.955120
1568654746944,-8.301894,-7.451953,-27.099970
1568654746954,-4.818331,-6.335058,-27.174189
1568654746964,-1.452083,-5.458780,-26.636690
1568654746973,1.381454,-5.002685,-25.748442
1568654746982,3.582923,-5.201403,-24.612394
1568654746991,5.068525,-5.886145,-22.606052
1568654747001,5.760449,-7.004237,-19.931728
1568654747011,5.965154,-8.341399,-16.943766
1568654747020,5.918467,-9.668983,-13.845669
1568654747030,5.807136,-10.803835,-10.196905
1568654747039,5.493496,-11.537658,-7.167043
1568654747049,5.668272,-11.965023,-4.788404
1568654747058,6.054936,-12.129025,-2.741361
1568654747068,6.379351,-12.424709,-0.719458
1568654747078,6.084864,-12.853271,1.459266
1568654747087,4.791995,-13.139379,4.697424
1568654747096,2.887407,-13.359646,7.902063
1568654747106,0.708684,-13.146562,9.965864
1568654747115,-1.306037,-13.121423,11.097125
1568654747124,-2.943671,-13.192051,12.691663
1568654747134,-4.042610,-13.344083,15.207970
1568654747143,-4.186262,-13.182474,18.454506
1568654747153,-3.751714,-12.903550,21.774067
1568654747163,-3.298013,-12.678495,24.698586
1568654747172,-3.282450,-12.623428,26.843790
1568654747181,-4.118027,-12.884397,27.861324
1568654747190,-5.479131,-13.316550,27.611132
1568654747200,-6.825869,-13.808558,26.607960
1568654747209,-7.850587,-13.783420,25.529373
1568654747219,-8.275558,-13.370420,24.372972
1568654747229,-8.175002,-12.563574,23.440432
1568654747238,-7.462727,-11.640609,22.667105
1568654747248,-6.354211,-10.814610,21.905748
1568654747257,-5.418078,-10.402806,21.302410
1568654747267,-4.600459,-10.413580,20.812796
1568654747276,-3.614048,-10.824186,19.938911
1568654747286,-2.578555,-11.408371,18.668787
1568654747295,-1.368286,-12.290634,16.877924
1568654747305,-0.207098,-13.140576,15.035586
1568654747315,0.675165,-14.216769,13.186066
1568654747324,1.922544,-15.063120,10.919954
1568654747334,4.534618,-15.337256,7.498640
1568654747343,7.825448,-15.767015,3.165135
1568654747352,9.849746,-15.419856,-2.566584
1568654747361,9.955091,-14.844050,-8.568848
1568654747371,8.470686,-13.966576,-14.086286
1568654747381,6.373365,-12.460623,-19.099745
1568654747390,4.525041,-10.491392,-23.071724
1568654747400,3.921702,-8.291121,-25.762808
1568654747410,4.733337,-5.772420,-27.078421
1568654747419,6.180632,-3.339911,-27.918785
1568654747428,7.597999,-1.255759,-28.555643
1568654747438,8.353370,0.482432,-28.771122
1568654747447,8.170214,1.606509,-27.843369
1568654747456,7.120356,2.223016,-25.441984
1568654747466,5.906496,2.445677,-22.597673
1568654747476,5.233725,2.946065,-20.090944
1568654747485,5.233725,2.946065,-20.090944
1568654747495,5.566519,3.926491,-18.166006
1568654747504,6.572083,5.231331,-16.589424
1568654747513,7.715315,6.464345,-15.006856
1568654747523,8.744822,7.212533,-13.424289
1568654747532,9.210494,7.574057,-11.656171
1568654747542,9.232041,7.271191,-9.753978
1568654747551,8.725668,6.429629,-7.890092
1568654747561,7.580042,5.542577,-5.792771
1568654747571,6.263232,4.703409,-3.241749
1568654747581,4.868609,3.706224,-0.409408
1568654747590,3.320758,2.427721,1.989582
1568654747600,1.736993,1.471237,3.706224
1568654747609,0.270545,1.215057,5.252879
1568654747619,-1.022324,1.110910,6.891710
1568654747628,-2.185906,0.921768,8.863335
1568654747637,-2.961627,0.670376,10.437522
1568654747647,-2.997540,0.897826,11.070788
1568654747657,-2.487576,1.562217,10.935516
1568654747666,-1.756147,2.225410,10.170568
1568654747675,-1.076194,2.656367,9.440337
1568654747685,-0.585382,3.074155,9.464279
1568654747694,-0.602142,2.721010,9.605537
1568654747704,-0.818817,2.424129,9.917980
1568654747714,-1.145625,2.486378,10.120291
1568654747723,-1.417367,2.650381,10.232818
1568654747733,-1.620875,2.706645,10.022128
1568654747742,-1.775301,2.846706,9.520543
1568654747752,-1.823185,2.803610,8.884883
1568654747762,-1.673547,2.825158,8.534132
1568654747771,-1.501164,3.040636,8.780735
1568654747781,-1.343147,3.209427,9.175778
1568654747790,-1.355118,2.843115,9.515755
1568654747800,-1.504756,2.264915,9.879673
1568654747809,-1.691504,1.875857,10.061633
1568654747819,-1.780089,1.632846,9.935937
1568654747828,-1.734599,1.331176,9.601946
1568654747838,-1.628057,0.970849,9.313444
1568654747847,-1.507150,0.667982,9.282320
1568654747857,-1.392228,0.711078,10.007763
1568654747866,-1.127669,1.052252,11.405977
1568654747875,-0.769736,1.310825,12.570756
1568654747885,-0.438139,1.309628,12.780249
1568654747895,-0.169988,1.319205,12.306197
1568654747905,-0.238223,1.266533,11.444284
1568654747914,-0.464475,1.222240,10.404003
1568654747923,-0.641646,1.242591,9.507375
1568654747932,-0.701501,1.295263,8.766370
1568654747941,-0.702698,1.431733,8.312668
1568654747951,-0.630872,1.600524,8.328231
1568654747960,-0.480037,1.697489,8.595184
1568654747970,-0.286107,1.660379,8.966286
1568654747980,-0.096965,1.462857,9.425972
1568654747989,-0.075417,1.189918,9.956287
1568654747998,-0.050278,0.864307,10.510546
1568654748007,0.147243,0.581791,10.905589
1568654748017,0.492008,0.350751,11.007342
1568654748026,0.845153,0.247800,10.844537
1568654748036,0.966060,0.296881,10.795456
1568654748045,0.767342,0.515950,10.753557
1568654748055,0.333991,0.675165,10.716447
1568654748064,-0.156820,0.790087,10.779893
1568654748073,-0.284910,0.677559,10.679337
1568654748082,-0.192733,0.458490,10.529699
1568654748092,-0.073023,0.275333,10.327389
1568654748101,0.017957,0.314838,10.075998
1568654748111,0.032322,0.581791,9.783905
1568654748121,0.046687,0.860716,9.592369
1568654748131,0.031125,0.980426,9.647436
1568654748140,-0.021548,0.900220,9.898827
1568654748149,-0.126893,0.547075,10.109517
1568654748159,-0.323217,0.150835,10.249578
1568654748168,-0.499191,-0.131681,10.272323
1568654748178,-0.470461,-0.095768,9.969456
1568654748188,-0.324414,0.282516,9.654618
1568654748197,-0.148441,0.661997,9.454702
1568654748207,0.022745,0.920571,9.402030
1568654748217,0.108936,0.978031,9.425972
1568654748226,0.106542,0.918176,9.473856
1568654748236,0.033519,0.846350,9.534908
1568654748246,-0.125696,0.836774,9.618706
1568654748255,-0.295684,0.872687,10.010158
1568654748264,-0.240617,0.901417,10.515334
1568654748274,-0.069432,1.065420,11.137826
1568654748283,0.093374,1.278504,11.309011
1568654748293,0.158017,1.400608,10.969035
1568654748303,0.093374,1.377863,10.323798
1568654748312,-0.092177,1.303643,9.551667
1568654748321,-0.269348,1.282095,8.726865
1568654748330,-0.397437,1.217452,8.076839
1568654748339,-0.598550,1.063026,7.922413
1568654748349,-0.836774,1.067814,8.288726
1568654748358,-0.945710,1.104924,8.746018
1568654748367,-0.936133,1.080982,9.208099
1568654748377,-0.804452,1.030704,9.586384
1568654748386,-0.610521,0.920571,9.979033
1568654748396,-0.446519,0.815226,10.477027
1568654748405,-0.264559,0.730232,10.775105
1568654748414,-0.231040,0.617704,10.911574
1568654748424,-0.324414,0.602142,10.834960
1568654748434,-0.365116,0.617704,10.413580
1568654748443,-0.460884,0.646434,9.958682
1568654748453,-0.611719,0.707487,9.624691
1568654748462,-0.750582,0.798466,9.521740
1568654748472,-0.762553,0.872687,9.568427
1568654748481,-0.699107,0.908600,9.725247
1568654748491,-0.644040,0.931344,9.822212
1568654748500,-0.612916,0.893037,9.866506
1568654748510,-0.507571,0.932542,10.180145
1568654748519,-0.316035,1.017536,10.324995
1568654748529,-0.154426,1.120486,10.245986
1568654748538,-0.155623,1.246182,10.149021
1568654748547,-0.226252,1.361104,9.892841
1568654748557,-0.381875,1.430536,9.603143
1568654748566,-0.573411,1.442507,9.447520
1568654748576,-0.756568,1.382651,9.415198
1568654748586,-0.864307,1.318008,9.465476
1568654748595,-0.857124,1.303643,9.569624
1568654748605,-0.792481,1.358709,9.684546
1568654748615,-0.724246,1.498770,9.874885
1568654748624,-0.711078,1.642422,10.026917
1568654748634,-0.690727,1.874660,9.993398
1568654748643,-0.603339,2.088941,9.768343
1568654748652,-0.469264,2.196680,9.616311
1568654748662,-0.398635,2.171541,9.549273
1568654748672,-0.434548,2.047042,9.537302
1568654748681,-0.513556,1.861492,9.556456
1568654748690,-0.587777,1.740585,9.507375
1568654748700,-0.599748,1.747767,9.363723
1568654748709,-0.539892,1.838747,9.245210
1568654748719,-0.460884,1.908179,9.214086
1568654748728,-0.459687,1.906982,9.222465
1568654748737,-0.511162,1.897405,9.278728
1568654748746,-0.523133,1.902193,9.287108
1568654748756,-0.496797,1.897405,9.162610
1568654748766,-0.442927,1.944092,9.033323
1568654748775,-0.371101,2.061408,9.035717
1568654748784,-0.326809,2.172738,9.085996
1568654748794,-0.332794,2.248155,9.109938
1568654748803,-0.332794,2.292448,9.259575
1568654748813,-0.393846,2.286463,9.542090
1568654748822,-0.477643,2.286463,9.542090
1568654748832,-0.521936,2.221819,9.992201
1568654748842,-0.482432,2.141613,10.090364
1568654748851,-0.446519,2.092532,10.090364
1568654748861,-0.420182,2.099715,10.138247
1568654748871,-0.403423,2.086547,10.113108
1568654748880,-0.399832,2.070984,9.982624
1568654748890,-0.432153,2.057816,9.764751
1568654748900,-0.480037,2.061408,9.550470
1568654748909,-0.521936,2.073379,9.379285
1568654748919,-0.545878,2.074576,9.283517
1568654748928,-0.580594,2.075773,9.296685
1568654748937,-0.644040,2.047042,9.374496
1568654748947,-0.695516,1.984793,9.416395
1568654748957,-0.707487,1.936909,9.412804
1568654748966,-0.696713,1.921347,9.378088
1568654748976,-0.695516,1.935712,9.369708
1568654748986,-0.681150,1.959654,9.337387
1568654748995,-0.679953,1.972822,9.357738
1568654749004,-0.708684,1.977611,9.424775
1568654749013,-0.724246,1.951274,9.520543
1568654749023,-0.726640,1.872266,9.662998
1568654749032,-0.735020,1.744176,9.749189
1568654749042,-0.761356,1.692701,9.812635
1568654749052,-0.778116,1.703475,9.853337
1568654749061,-0.803255,1.717840,9.859323
1568654749071,-0.822408,1.727417,9.874885
1568654749081,-0.835576,1.736993,9.965864
1568654749090,-0.824802,1.716643,10.085575
1568654749100,-0.814029,1.680730,10.151415
1568654749109,-0.796072,1.660379,10.052056
1568654749118,-0.823605,1.659182,9.874885
1568654749128,-0.842759,1.673547,9.702502
1568654749138,-0.804452,1.738190,9.568427
1568654749147,-0.744597,1.793257,9.439140
1568654749156,-0.782904,1.827973,9.272743
1568654749165,-0.899023,1.844732,9.287108
1568654749174,-0.987608,1.800440,9.537302
1568654749184,-0.982820,1.665167,9.782708
1568654749193,-0.926556,1.553837,9.830592
1568654749203,-0.877475,1.569399,9.709685
1568654749213,-0.840365,1.687912,9.582792
1568654749222,-0.782904,1.843535,9.398438
1568654749232,-0.712275,1.963245,9.181764
1568654749242,-0.663194,2.030283,9.064447
1568654749251,-0.627281,2.068590,9.127894
1568654749261,-0.611719,2.033874,9.228451
1568654749271,-0.673968,1.963245,9.306262
1568654749280,-0.760159,1.923741,9.447520
1568654749289,-0.785298,1.861492,9.660604
1568654749299,-0.779313,1.762132,9.753978
1568654749308,-0.758962,1.653196,9.753978
1568654749317,-0.721852,1.570596,9.771935
1568654749327,-0.720655,1.510741,9.719262
1568654749336,-0.779313,1.440112,9.658210
1568654749346,-0.784101,1.413776,9.700109
1568654749355,-0.735020,1.331176,9.730036
1568654749364,-0.684742,1.260547,9.622296
1568654749373,-0.640449,1.347936,9.489418
1568654749383,-0.746991,1.626860,9.269152
1568654749393,-0.952892,1.991976,9.380483
1568654749402,-1.057040,2.172738,9.837775
1568654749412,-1.033098,2.033874,10.362105
1568654749422,-0.932542,1.778892,10.966640
1568654749432,-0.927753,1.464054,11.352107
1568654749441,-1.083376,1.258153,11.380837
1568654749450,-1.292869,1.238999,11.071986
1568654749459,-1.407791,1.362301,10.493786
1568654749469,-1.351527,1.576582,9.806650
1568654749479,-1.225831,1.748964,9.175778
