"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.303324509E1	6.325066090E-3	1.155996323E-2	2.423572540E-2	2.758640239E-2
2.304325229E1	1.299124956E-2	-5.292296410E-3	6.039047241E-2	6.199830743E-2
2.305330290E1	1.651872694E-2	9.369730949E-3	5.749416351E-2	6.054947594E-2
2.306328120E1	1.172718406E-2	3.012418747E-3	1.403141022E-2	1.853326699E-2
2.307326335E1	2.794507146E-2	-2.953207493E-2	4.354953766E-2	5.957879404E-2
2.308326842E1	5.251574516E-2	-3.694820404E-2	7.065296173E-2	9.547206017E-2
2.309324296E1	6.601034105E-2	-1.965975761E-2	2.600193024E-2	7.362045620E-2
2.310325073E1	4.728753865E-2	-9.123444557E-3	-4.004287720E-2	6.263210492E-2
2.311327562E1	3.167280555E-2	-1.739203930E-2	-9.513187408E-2	1.017630734E-1
2.312327006E1	3.590425849E-2	-1.877999306E-2	-1.166286469E-1	1.234667776E-1
2.313325028E1	4.000182450E-2	-1.146435738E-2	-1.298103333E-1	1.363169104E-1
2.314327939E1	4.668939114E-2	-2.244353294E-2	-1.491556168E-1	1.578955649E-1
2.315328344E1	5.229805410E-2	-2.051424980E-2	-1.028537750E-1	1.171956481E-1
2.316328597E1	3.636080027E-2	-9.361743927E-3	-4.475307465E-2	5.841735817E-2
2.317326824E1	3.119872510E-2	-1.697373390E-2	1.686191559E-2	3.931656506E-2
2.318327737E1	2.460072935E-2	-2.100229263E-3	4.142570496E-2	4.822546919E-2
2.319332293E1	2.282817662E-2	-1.505398750E-2	3.372669220E-2	4.341932697E-2
2.320337222E1	8.428588510E-3	-4.528880119E-3	-8.605003357E-3	1.286848640E-2
2.321332986E1	2.102732658E-2	1.537668705E-2	-3.175640106E-2	4.107383567E-2
2.322336818E1	1.797266304E-2	4.392755032E-2	-4.899692535E-2	6.821543072E-2
2.323346334E1	9.470716119E-3	9.369015694E-3	-6.033039093E-2	6.178372754E-2
2.324344492E1	1.605586708E-2	3.393054008E-3	-5.606174469E-2	5.841423543E-2
2.325341421E1	1.313708723E-2	1.125299931E-2	-9.356117249E-2	9.514676059E-2
2.326335835E1	1.161298156E-2	-3.915190697E-3	-9.387397766E-2	9.467055372E-2
2.327341343E1	2.439628541E-2	-2.877831459E-3	-7.513713837E-2	7.905093433E-2
2.328338496E1	3.584431112E-2	-8.768796921E-3	-7.320785522E-2	8.198229385E-2
2.329343823E1	5.100882053E-2	-2.046728134E-2	-6.173706055E-2	8.265757087E-2
2.330339236E1	7.147423923E-2	-9.355545044E-3	-1.198291779E-2	7.307313744E-2
2.331346843E1	5.674590170E-2	1.271343231E-2	-5.373954773E-3	5.840041191E-2
2.332340597E1	4.012443125E-2	2.647697926E-2	-5.026435852E-2	6.955218294E-2
2.333330523E1	3.670932353E-2	1.948785782E-2	-1.082439423E-1	1.159487045E-1
2.334329437E1	3.633899987E-2	-4.238724709E-3	-1.326961517E-1	1.376472244E-1
2.335333443E1	2.330400050E-2	-2.468943596E-3	-1.787519455E-1	1.802815302E-1
2.336329297E1	1.940469444E-2	2.222657204E-3	-1.111783981E-1	1.128809930E-1
2.337336873E1	5.336935818E-2	-1.233661175E-2	-1.012706757E-1	1.151357031E-1
2.338337162E1	6.154143810E-2	-8.474469185E-3	-1.724338531E-2	6.447092033E-2
2.339332856E1	3.792290390E-2	2.557969093E-2	4.637336731E-2	6.513797989E-2
2.340339053E1	3.582853079E-2	9.247064590E-3	4.537200928E-2	5.854751103E-2
2.341336851E1	6.374515593E-2	-1.003658772E-2	4.567623138E-2	7.906007912E-2
2.342339951E1	6.539635360E-2	-9.488821030E-3	4.488563538E-2	7.988392236E-2
2.343337250E1	3.391130269E-2	-6.017684937E-3	2.267169952E-2	4.123342020E-2
2.344333600E1	2.641914785E-2	-1.506853104E-2	2.958297729E-3	3.055787175E-2
2.345331825E1	2.249984443E-2	-2.435147762E-2	-1.910400391E-2	3.826487197E-2
2.346330488E1	2.730986476E-2	-3.250932693E-2	-3.517246246E-2	5.513426491E-2
2.347336519E1	2.403305471E-2	-3.121137619E-2	-3.685760498E-2	5.394646205E-2
2.348329634E1	3.530183434E-2	-4.914391041E-2	-3.015232086E-2	6.760551673E-2
2.349326292E1	1.463218033E-2	-3.818368912E-2	-3.904819489E-2	5.654074937E-2
2.350333821E1	-1.591444016E-5	-2.554869652E-2	-5.524253845E-2	6.086439190E-2
2.351337086E1	-1.576854289E-2	-1.168346405E-2	-7.862758636E-2	8.103979032E-2
2.352332918E1	-7.917106152E-3	-1.423144341E-2	-9.009838104E-2	9.155835744E-2
2.353332884E1	9.866744280E-3	-1.322698593E-2	-7.879924774E-2	8.050855386E-2
2.354332417E1	1.865124702E-2	-2.189099789E-2	-7.584667206E-2	8.111598157E-2
2.355337883E1	2.316799760E-2	-1.752698421E-2	-8.841514587E-2	9.306551084E-2
2.356337967E1	2.468071878E-2	-1.567184925E-2	-8.179569244E-2	8.686357143E-2
2.357333108E1	3.761291504E-2	-1.364779472E-2	-4.766178131E-2	6.223053171E-2
2.358342479E1	4.068706930E-2	-3.176987171E-2	-5.179405212E-3	5.188052231E-2
2.359333514E1	2.871119976E-2	-3.424358368E-2	2.560615540E-3	4.476061625E-2
2.360331032E1	2.246466279E-2	-2.560055256E-2	5.431175232E-3	3.448981052E-2
2.361327791E1	1.232376695E-2	-1.941227913E-2	1.667404175E-2	2.840308929E-2
2.362328320E1	1.009930670E-2	-2.878212929E-2	2.763748169E-3	3.062752465E-2
2.363329885E1	2.229574323E-2	-3.247034550E-2	-2.425765991E-2	4.625859452E-2
2.364327068E1	3.855009377E-2	-2.246189117E-2	-6.430530548E-2	7.826760887E-2
2.365335009E1	5.493599176E-2	-2.026808262E-2	-1.042118073E-1	1.195360161E-1
2.366335829E1	5.380687118E-2	-7.327795029E-3	-1.393098831E-1	1.495196291E-1
2.367331490E1	6.202568114E-2	-1.443397999E-2	-1.517124176E-1	1.645362652E-1
2.368327020E1	6.441362202E-2	-2.903831005E-2	-1.439313889E-1	1.603389624E-1
2.369328585E1	3.615601361E-2	-1.986551285E-2	-1.171970367E-1	1.242458906E-1
2.370330567E1	4.407466948E-2	-3.595435619E-2	-6.672286987E-2	8.767687029E-2
2.371327409E1	4.486067593E-2	-3.717565536E-2	1.478576660E-2	6.010930453E-2
2.372326929E1	5.644550920E-2	-3.338444233E-2	3.640079498E-2	7.500422904E-2
2.373329690E1	2.329930663E-3	-2.057421207E-2	-2.208614349E-2	3.027415587E-2
2.374328570E1	4.155609012E-2	-2.723288536E-2	7.151985168E-2	8.708402756E-2
2.375335960E1	2.039629221E-2	-2.146100998E-2	5.272197723E-2	6.046644167E-2
2.376331705E1	1.291242242E-2	-6.539702415E-3	2.920532227E-2	3.259523292E-2
2.377327927E1	2.289807796E-2	-2.667105198E-2	-1.461505890E-2	3.806923869E-2
2.378325089E1	6.363496184E-3	-1.028478146E-2	-8.465957642E-2	8.551908964E-2
2.379334869E1	-7.817074656E-3	-1.512861252E-2	-1.449403763E-1	1.459372956E-1
2.380330060E1	-2.687796950E-3	-3.388166428E-3	-1.596784592E-1	1.597370159E-1
2.381325455E1	8.563399315E-4	-1.750934124E-2	-1.313972473E-1	1.325614837E-1
2.382326302E1	3.673136234E-3	-5.395770073E-3	-9.494209290E-2	9.516620864E-2
2.383328926E1	-3.318294883E-3	-1.867890358E-3	-6.347179413E-2	6.358591625E-2
2.384337488E1	-1.496508718E-3	-1.197791100E-2	-2.974319458E-2	3.209933822E-2
2.385332469E1	1.603785157E-2	-1.095390320E-2	6.315231323E-3	2.042260573E-2
2.386331710E1	1.799750328E-2	-1.335680485E-2	5.238533020E-3	2.301644169E-2
2.387330080E1	1.555331051E-2	4.198193550E-3	-1.373004913E-2	2.116706277E-2
2.388342065E1	1.361842453E-2	-8.898496628E-3	-3.734016418E-2	4.072999620E-2
2.389342307E1	1.958195865E-2	-2.369546890E-2	-6.803417206E-2	7.465639235E-2
2.390336129E1	3.246322274E-2	-3.137922287E-2	-5.441570282E-2	7.070774478E-2
2.391334789E1	3.567829728E-2	-4.122877121E-2	-2.766418457E-2	6.113967272E-2
2.392331970E1	3.151330352E-2	-4.495918751E-2	-2.126693726E-3	5.494487843E-2
2.393326560E1	4.155790806E-2	-3.962421417E-2	5.547523499E-3	5.768806712E-2
2.394337555E1	4.541705549E-2	-5.725276470E-2	1.326656342E-2	7.427374839E-2
2.395356352E1	2.683152258E-2	-5.247807503E-2	-1.704216003E-3	5.896425455E-2
2.396340301E1	-2.486094832E-3	-5.387473106E-2	-1.666927338E-2	5.644937546E-2
2.397331676E1	-1.105546951E-3	-3.597462177E-2	-1.132106781E-2	3.773012354E-2
2.398330713E1	-1.229575276E-2	-4.094350338E-2	-4.786205292E-2	6.417423248E-2
2.399327531E1	-5.538925529E-3	-4.360342026E-2	-2.931976318E-2	5.283546600E-2
2.400326241E1	-7.745459676E-3	-4.708731174E-2	-5.491447449E-2	7.275167751E-2
2.401332895E1	-1.400761306E-2	-4.699730873E-2	-1.056375504E-1	1.164656700E-1
2.402330173E1	-4.847243428E-3	-5.760371685E-2	-1.001052856E-1	1.155973710E-1
2.403332311E1	1.255321503E-2	-5.669319630E-2	-5.017471313E-2	7.674114641E-2
2.404331981E1	3.238505125E-2	-6.446135044E-2	-2.770328522E-2	7.727567054E-2
2.405330815E1	3.674057126E-2	-4.708707333E-2	-5.790710449E-2	8.318830928E-2
2.406332283E1	2.758996189E-2	-1.747095585E-2	-2.233219147E-2	3.956219244E-2
2.407337216E1	4.549033940E-2	-2.095139027E-2	-2.515029907E-2	5.604345882E-2
2.408335133E1	4.122450948E-2	-4.922270775E-3	-7.689476013E-3	4.222341735E-2
2.409328292E1	2.760666609E-2	1.558077335E-2	-2.010536194E-2	3.753816844E-2
2.410332421E1	3.277657926E-2	2.935457230E-2	-3.659248352E-3	4.415184210E-2
2.411337785E1	3.350307047E-2	1.851224899E-2	3.326988220E-2	5.071532466E-2
2.412332668E1	2.896921337E-2	1.766431332E-2	4.041290283E-2	5.276785009E-2
2.413334459E1	3.468453884E-2	4.551649094E-3	5.693435669E-3	3.544220583E-2
2.414332054E1	2.231441438E-2	4.606485367E-3	-1.348590851E-2	2.647682996E-2
2.415330152E1	2.822473645E-2	-5.255818367E-3	-2.423381805E-2	3.757043135E-2
2.416325751E1	4.952274263E-2	-3.080296516E-2	-3.615570068E-2	6.861894339E-2
2.417323651E1	5.493646860E-2	-4.578256607E-2	-3.726196289E-2	8.063815981E-2
2.418345350E1	5.581210554E-2	-5.373775959E-2	-1.919174194E-2	7.981892563E-2
2.419344600E1	6.835144758E-2	-6.046497822E-2	-3.942871094E-2	9.941105182E-2
2.420342075E1	5.306567252E-2	-8.169567585E-2	-6.801605225E-2	1.188121728E-1
2.421339412E1	4.939703643E-2	-8.017313480E-2	-7.624721527E-2	1.211669781E-1
2.422340881E1	2.543060482E-2	-4.876446724E-2	-1.060209274E-1	1.194367028E-1
2.423345716E1	-5.374252796E-4	-2.418553829E-2	-1.095237732E-1	1.121636571E-1
2.424337383E1	-1.771630347E-2	-9.879469872E-3	-8.438968658E-2	8.679337841E-2
2.425330116E1	-2.389565110E-3	-6.968021393E-3	-8.808803558E-2	8.839550530E-2
2.426333883E1	1.755107939E-2	-1.445484161E-2	-7.987499237E-2	8.304816217E-2
2.427343967E1	3.482952714E-3	-1.120018959E-2	-6.805515289E-2	6.905851897E-2
2.428344258E1	1.745788753E-2	-7.180333138E-3	-1.065921783E-2	2.167842120E-2
2.429336354E1	2.923122048E-2	-8.183002472E-3	1.208019257E-2	3.267042750E-2
2.430332602E1	1.874357462E-2	-1.223456860E-2	-2.850151062E-2	3.624006575E-2
2.431328276E1	2.633427083E-2	-1.667678356E-2	-3.909111023E-2	4.999723822E-2
2.432334413E1	4.286272824E-2	-1.150321960E-2	-3.892421722E-2	5.903077350E-2
2.433345482E1	4.129596055E-2	-2.265071869E-2	3.044128418E-3	4.719828527E-2
2.434336866E1	5.624485016E-2	-2.736592293E-2	2.097702026E-2	6.597281475E-2
2.435332958E1	4.571233690E-2	-1.867306232E-2	4.135131836E-3	4.955199609E-2
2.436331704E1	2.360068262E-2	-2.571463585E-2	-1.388263702E-2	3.756277849E-2
2.437329077E1	2.874286473E-2	-3.564763069E-2	-1.385307312E-2	4.784154556E-2
2.438333313E1	4.966765642E-3	-2.085137367E-2	-6.567955017E-3	2.241844281E-2
2.439328732E1	-2.135261893E-3	-3.398895264E-2	-2.913951874E-2	4.482097497E-2
2.440336741E1	2.139955759E-4	-3.661155701E-2	-5.166530609E-2	6.332263224E-2
2.441339195E1	-9.548947215E-3	-4.982316494E-2	-8.858585358E-2	1.020832190E-1
2.442340873E1	4.238247871E-3	-4.369699955E-2	-1.291198730E-1	1.363793684E-1
2.443336211E1	9.979322553E-3	-4.709029198E-2	-1.492958069E-1	1.568640189E-1
2.444340731E1	2.105331421E-2	-3.107237816E-2	-1.431665421E-1	1.480047077E-1
2.445340390E1	2.124896646E-2	-1.363575459E-2	-1.777744293E-1	1.795583473E-1
2.446335420E1	3.236122429E-2	-3.369867802E-2	-1.454849243E-1	1.528028565E-1
2.447329185E1	3.539240360E-2	-1.557362080E-2	-8.824539185E-2	9.634525977E-2
2.448335868E1	3.632383049E-2	-3.942608833E-3	1.194000244E-3	3.655667466E-2
2.449339459E1	5.235020816E-2	-5.811452866E-4	8.344078064E-2	9.850505519E-2
2.450337304E1	3.474603593E-2	1.526701450E-2	9.397983551E-2	1.013537282E-1
2.451341277E1	1.679012179E-2	2.855992317E-2	5.328178406E-2	6.274173981E-2
2.452333564E1	2.167661488E-2	3.325176239E-2	-3.384017944E-2	5.216045513E-2
2.453336007E1	2.121381462E-2	3.343427181E-2	-3.699874878E-2	5.419210158E-2
2.454331378E1	1.023742557E-2	4.402101040E-2	-6.523609161E-2	7.936247153E-2
2.455329364E1	1.206599176E-2	2.842509747E-2	-9.351730347E-2	9.848380766E-2
2.456333457E1	8.907407522E-3	3.719997406E-2	-1.003437042E-1	1.073873315E-1
2.457329554E1	2.520646155E-2	1.413285732E-2	-7.373809814E-2	7.919855098E-2
2.458331602E1	4.500894248E-2	-2.961158752E-4	-4.119014740E-2	6.101246455E-2
2.459338326E1	4.406961799E-2	-3.727674484E-3	-1.585388184E-2	4.698268145E-2
2.460335638E1	2.858737111E-2	-4.845619202E-3	-1.084995270E-2	3.095867061E-2
2.461329094E1	4.415889084E-2	-3.356182575E-2	1.212310791E-2	5.677476142E-2
2.462329172E1	4.792661965E-2	-4.190874100E-2	3.719329834E-4	6.366664572E-2
2.463337761E1	1.171661913E-2	-3.828191757E-2	-3.174400330E-2	5.109272083E-2
2.464344205E1	-4.214525223E-3	-2.549088001E-2	-6.977367401E-2	7.440371477E-2
2.465342678E1	1.169504225E-2	-4.381954670E-2	-7.547092438E-2	8.804991262E-2
2.466331314E1	2.043168247E-2	-3.800618649E-2	-7.402038574E-2	8.567929368E-2
2.467337282E1	1.952648163E-3	-5.117523670E-2	-8.098506927E-2	9.581909586E-2
2.468335466E1	2.080389857E-2	-6.041395664E-2	-5.928325653E-2	8.716164786E-2
2.469328958E1	9.860396385E-3	-2.751946449E-2	-4.839801788E-2	5.654128118E-2
2.470333254E1	-1.905798912E-3	-1.702547073E-3	-7.225513458E-2	7.230031265E-2
2.471335852E1	-1.709908247E-4	-1.049005985E-2	-1.009283066E-1	1.014721324E-1
2.472329701E1	-1.743036509E-2	-1.644349098E-2	-1.021461487E-1	1.049192152E-1
2.473347825E1	-1.174409688E-2	2.206921577E-3	-3.285217285E-2	3.495796870E-2
2.474340038E1	9.879916906E-3	6.883621216E-3	4.833602905E-2	4.981333861E-2
2.475336394E1	1.618841290E-2	2.195417881E-2	8.768558502E-2	9.183034629E-2
2.476334772E1	5.827873945E-3	2.299368382E-2	3.859806061E-2	4.530434739E-2
2.477330161E1	1.225337386E-3	3.589093685E-2	-7.490348816E-2	8.306740238E-2
2.478331405E1	1.134540141E-2	1.190626621E-2	-1.499137878E-1	1.508131993E-1
2.479326628E1	2.282024920E-2	1.629698277E-2	-1.470260620E-1	1.496763787E-1
2.480331339E1	2.571406960E-2	1.317822933E-2	-1.371030807E-1	1.401147168E-1
2.481330144E1	4.089461267E-2	6.316781044E-3	-9.504413605E-2	1.036612698E-1
2.482328097E1	4.213175178E-2	-8.051395416E-4	-1.070270538E-1	1.150240106E-1
2.483332424E1	2.461487055E-2	4.685401917E-3	-9.638404846E-2	9.958779866E-2
2.484329787E1	4.414610565E-2	-1.819229126E-2	-8.221149445E-2	9.507138331E-2
2.485331968E1	4.562273622E-2	-1.429057121E-2	-6.571769714E-2	8.126789159E-2
2.486334409E1	3.029304743E-2	-1.469898224E-2	-6.845951080E-2	7.629176509E-2
2.487328730E1	2.910672128E-2	-1.353681087E-2	-3.537273407E-2	4.776690055E-2
2.488341540E1	2.660806477E-2	-1.981019974E-2	2.409744263E-2	4.100146175E-2
2.489338645E1	3.202094138E-2	-2.577078342E-2	3.345108032E-2	5.299479918E-2
2.490342547E1	2.718552947E-2	-1.379525661E-2	-1.682662964E-2	3.482093598E-2
2.491335249E1	1.929524541E-2	-6.302237511E-3	-8.010673523E-2	8.263845184E-2
2.492330149E1	2.993069589E-2	-8.750081062E-3	-1.133823395E-1	1.175923696E-1
2.493336250E1	1.754178107E-2	-1.338756084E-2	-1.478834152E-1	1.495207189E-1
2.494333550E1	1.254807413E-2	-1.832365990E-3	-1.741189957E-1	1.745801718E-1
2.495337450E1	6.503000855E-3	-8.578896523E-3	-1.466331482E-1	1.470277750E-1
2.496339650E1	1.600046456E-2	6.968140602E-3	-8.815097809E-2	8.986192068E-2
2.497342050E1	1.731590927E-2	3.950953484E-3	-2.139472961E-2	2.780620798E-2
2.498336950E1	2.964843810E-2	5.817055702E-3	3.576374054E-2	4.681787219E-2
2.499332800E1	3.477954865E-2	-4.485368729E-3	5.465030670E-2	6.493374746E-2
2.500338525E1	1.940722764E-2	1.578164101E-2	-1.255607605E-2	2.798849269E-2
2.501335137E1	3.486876190E-2	9.128808975E-3	4.843425751E-2	6.037419159E-2
2.502333594E1	5.040238798E-2	-1.083898544E-2	-1.505088806E-2	5.370673655E-2
2.503339972E1	3.601865470E-2	1.697993279E-2	-5.819511414E-2	7.051477089E-2
2.504343211E1	2.190090716E-2	2.918958664E-3	-8.099746704E-2	8.395689204E-2
2.505337130E1	3.585529327E-2	-3.103232384E-2	-6.318855286E-2	7.900253408E-2
2.506339340E1	4.188412428E-2	-3.824114799E-2	-5.144596100E-2	7.657252882E-2
2.507335745E1	2.666728199E-2	-2.244162560E-2	-9.482097626E-2	1.010237003E-1
2.508341648E1	5.388116837E-2	-6.146669388E-2	-3.526973724E-2	8.902409295E-2
2.509334149E1	7.943992317E-2	-5.860352516E-2	1.830577850E-2	1.004000801E-1
2.510342749E1	5.050753057E-2	-3.956758976E-2	-6.447315216E-2	9.095818904E-2
2.511335150E1	2.024962008E-2	-5.778324604E-2	-1.316366196E-1	1.451797171E-1
2.512331100E1	3.945010900E-2	-6.516611576E-2	-5.032539368E-2	9.129939207E-2
2.513329275E1	-1.855722070E-2	-8.217597008E-2	-5.997085571E-2	1.034106573E-1
2.514332162E1	3.348673880E-2	-8.100724220E-2	1.534557343E-2	8.898888463E-2
2.515343456E1	-5.909651518E-4	-4.436182976E-2	-6.366348267E-2	7.759742395E-2
2.516335003E1	-5.655741692E-2	-2.008914948E-2	1.061439514E-3	6.002867639E-2
2.517330876E1	1.042172313E-2	-4.485952854E-2	7.417011261E-2	8.730518437E-2
2.518337913E1	2.706420422E-2	-6.643223763E-2	4.679584503E-2	8.564790983E-2
2.519341532E1	-6.523728371E-3	-4.399633408E-2	2.180290222E-2	4.953385700E-2
2.520334291E1	-2.353505790E-2	-2.037680149E-2	3.386592865E-2	4.600015340E-2
2.521330120E1	-2.677936852E-2	-3.206717968E-2	3.384017944E-2	5.376426635E-2
2.522335385E1	-3.113211691E-2	-3.697264194E-2	1.775331497E-1	1.839951201E-1
2.523336568E1	-3.764629364E-3	-5.073571205E-2	2.459039688E-1	2.511116222E-1
2.524332959E1	-3.984507918E-2	-4.780030251E-2	2.809715271E-1	2.877802952E-1
2.525335904E1	-4.389476776E-2	-6.914174557E-2	3.031082153E-1	3.139775817E-1
2.526335477E1	-4.295670986E-2	-9.300339222E-2	3.158569336E-1	3.320549840E-1
2.527332514E1	-5.688329041E-2	-1.278382540E-1	2.115154266E-1	2.536081695E-1
2.528330582E1	-1.138786227E-1	-1.284663677E-1	-1.343727112E-2	1.721990377E-1
2.529325116E1	4.333218932E-2	3.791296482E-2	-1.363182068E-1	1.479787993E-1
2.530333883E1	9.602874517E-2	1.294839382E-2	-5.690288544E-2	1.123704551E-1
2.531335516E1	1.070595831E-1	-7.850289345E-3	2.364158630E-2	1.099195432E-1
2.532331583E1	1.118237972E-1	-1.397871971E-2	7.898044586E-2	1.376149594E-1
2.533334017E1	8.248765767E-2	-1.275742054E-2	1.142034531E-1	1.414545656E-1
2.534342333E1	5.016219616E-2	-5.310714245E-2	-6.467342377E-2	9.756672714E-2
2.535336892E1	-1.830701530E-2	-6.659746170E-2	-3.058767319E-1	3.135776520E-1
2.536335021E1	-3.898662329E-2	-4.959082603E-2	-4.542274475E-1	4.585867212E-1
2.537338685E1	-1.529800892E-2	-7.360064983E-2	-3.213510513E-1	3.300266397E-1
2.538332918E1	7.672607899E-3	-3.857874870E-2	-8.688354492E-2	9.537263309E-2
2.539332884E1	6.651595235E-2	-5.776202679E-2	1.821804047E-2	8.995955010E-2
2.540342517E1	1.480982304E-1	2.838277817E-2	6.710815430E-2	1.650520291E-1
2.541340583E1	1.113225520E-1	6.199622154E-2	1.244764328E-1	1.781309192E-1
2.542331467E1	2.030730247E-1	2.699255943E-2	1.438560486E-1	2.503234195E-1
2.543337958E1	2.215126157E-1	8.863568306E-2	2.596063614E-1	3.525898270E-1
2.544339904E1	1.629373729E-1	7.830214500E-2	2.397556305E-1	3.002708373E-1
2.545332527E1	1.722052693E-1	6.214499474E-2	1.454496384E-1	2.338209838E-1
2.546330838E1	4.198937416E-1	-1.452524662E-1	4.204826355E-1	6.117308885E-1
2.547332394E1	5.928999782E-1	-6.060396433E-1	5.016107559E-1	9.851029306E-1
2.548329722E1	5.946387649E-1	-3.496639729E-1	-4.056110382E-1	8.002377577E-1
2.549328936E1	-1.258764565E-1	1.069891453E-1	-4.402341843E-1	4.702102684E-1
2.550327243E1	-2.249734402E-1	2.847176790E-1	-1.270675659E-1	3.844780512E-1
2.551324546E1	-2.849930525E-2	1.118322611E-1	2.376461029E-2	1.178279327E-1
2.552334748E1	1.544043422E-1	-7.474255562E-2	-6.435298920E-2	1.832169690E-1
2.553329799E1	2.607261240E-1	-1.569354534E-1	-7.538414001E-2	3.135117492E-1
2.554325475E1	2.426764965E-1	-1.295089722E-1	-1.197891235E-1	3.000231490E-1
2.555325412E1	1.220670938E-1	-7.387757301E-3	-2.459716797E-2	1.247396290E-1
2.556338231E1	-4.896491766E-3	4.856145382E-2	1.632976532E-2	5.146699587E-2
2.557341990E1	3.299131989E-2	1.506956816E-1	-3.647804260E-2	1.585189680E-1
2.558336870E1	-3.564608097E-2	1.312360764E-1	2.927970886E-2	1.391073405E-1
2.559334710E1	-8.869040012E-2	1.475688219E-1	-9.968090057E-2	1.989442792E-1
2.560334030E1	-5.442571640E-2	1.300091743E-1	-1.383619308E-1	1.975058681E-1
2.561330290E1	-5.222389102E-2	8.064997196E-2	-2.773160934E-1	2.934892987E-1
2.562327270E1	-6.985366344E-4	-3.094196320E-3	-4.758529663E-1	4.758635388E-1
2.563327710E1	6.576558948E-2	-4.345154762E-2	-3.966856003E-1	4.044411147E-1
2.564324530E1	1.119337976E-1	-2.308034897E-2	-1.491794586E-1	1.879265506E-1
2.565329140E1	1.076130271E-1	-2.711486816E-2	1.254396439E-1	1.674839811E-1
2.566327595E1	4.306626320E-2	1.037721634E-1	2.505588531E-1	2.745962560E-1
2.567326122E1	-5.162824690E-2	1.563816071E-1	1.750621796E-1	2.403486002E-1
2.568325636E1	-1.349963546E-1	1.629750729E-1	3.544139862E-2	2.145716264E-1
2.569328743E1	-1.324301660E-1	1.998047829E-1	1.550865173E-2	2.402086976E-1
2.570334347E1	-1.360998452E-1	1.879804134E-1	7.658100128E-2	2.443858700E-1
2.571328248E1	-1.038773060E-1	1.058635712E-1	9.057903290E-2	1.737876624E-1
2.572329199E1	-8.296026289E-2	2.920436859E-2	-1.132278442E-1	1.433730975E-1
2.573332575E1	-6.808498502E-2	-4.504561424E-2	-2.806024551E-1	2.922369080E-1
2.574333612E1	-2.751852572E-2	-7.077193260E-2	-3.218469620E-1	3.306832361E-1
2.575335981E1	1.353007555E-2	-8.540868759E-2	-2.554512024E-1	2.696906073E-1
2.576327966E1	1.296386123E-3	-1.016387939E-1	-2.611742020E-1	2.802571834E-1
2.577344558E1	1.257877052E-2	-8.548045158E-2	-2.243843079E-1	2.404442777E-1
2.578337004E1	5.472195148E-2	-1.570279598E-1	-1.797208786E-1	2.448507022E-1
2.579329877E1	-1.977017522E-2	-1.129176617E-1	-2.211084366E-1	2.490586254E-1
2.580326163E1	-7.492951304E-2	-1.670098305E-2	-1.757402420E-1	1.917758781E-1
2.581329607E1	-1.105932519E-1	-4.861235619E-2	-5.902194977E-2	1.344530367E-1
2.582329978E1	2.840256691E-2	-1.455030441E-1	-1.333742142E-1	1.994154524E-1
2.583330014E1	1.677373648E-1	-1.445465088E-1	-1.573057175E-1	2.716148109E-1
2.584328632E1	1.000489295E-1	-1.502366066E-1	-4.336309433E-1	4.696984365E-1
2.585327191E1	1.098555401E-1	-1.752245426E-1	-5.279140472E-1	5.669789426E-1
2.586331521E1	1.199484915E-1	-1.402554512E-1	-3.106174469E-1	3.613065603E-1
2.587329935E1	1.167500615E-1	-7.753515244E-2	-1.701307297E-1	2.204240048E-1
2.588331643E1	1.202288717E-1	7.835388184E-3	-1.817789078E-1	2.180824299E-1
2.589335696E1	1.366338134E-2	1.227462292E-1	-2.969951630E-1	3.216511334E-1
2.590339373E1	-1.172993034E-1	2.136447430E-1	-3.371753693E-1	4.160413831E-1
2.591337012E1	-1.634569615E-1	2.772850990E-1	-1.476774216E-1	3.541381443E-1
2.592332281E1	-1.846709549E-1	3.801863194E-1	1.796331406E-1	4.592527237E-1
